OPTIMAL,RPSD,ENTRY,32,1,202,0.000000,0,0.000562,0.001049,0.122388,0.000045
OPTIMAL,RPSD,ENTRY,32,1,202,0.000000,0,0.000487,0.000988,0.126064,0.000045
OPTIMAL,RPSD,ENTRY,32,1,202,0.000000,0,0.000541,0.001002,0.129236,0.000045
OPTIMAL,RPSD,ENTRY,32,1,202,0.000000,0,0.000513,0.001254,0.130022,0.000045
OPTIMAL,RPSD,ENTRY,32,1,202,0.000000,0,0.000524,0.001329,0.138529,0.000046
OPTIMAL,RPSD,ENTRY,32,1,202,0.000000,0,0.000555,0.001055,0.144296,0.000046
OPTIMAL,RPSD,ENTRY,32,1,202,0.000000,0,0.000596,0.001006,0.159220,0.000046
OPTIMAL,RPSD,ENTRY,32,1,280,0.000000,0,0.000534,0.001537,0.158652,0.000046
OPTIMAL,RPSD,ENTRY,32,1,202,0.000000,0,0.000532,0.001051,0.185107,0.000046
OPTIMAL,RPSD,ENTRY,32,1,202,0.000000,0,0.000999,0.001614,0.200694,0.000046
OPTIMAL,RPSD,ENTRY,32,1,202,0.000000,0,0.000607,0.001070,0.199933,0.000046
OPTIMAL,RPSD,ENTRY,32,1,280,0.000000,0,0.000668,0.001451,0.189713,0.000046
OPTIMAL,RPSD,ENTRY,32,1,280,0.000000,0,0.000220,0.001302,0.114917,0.000048
OPTIMAL,RPSD,ENTRY,32,1,280,0.000000,0,0.000195,0.001246,0.120455,0.000048
OPTIMAL,RPSD,ENTRY,32,1,280,0.000000,0,0.000164,0.001302,0.119966,0.000048
OPTIMAL,RPSD,ENTRY,32,1,280,0.000000,0,0.000186,0.001266,0.127064,0.000048
OPTIMAL,RPSD,ENTRY,32,1,280,0.000000,0,0.000194,0.001280,0.124164,0.000049
OPTIMAL,RPSD,ENTRY,32,1,280,0.000000,0,0.000191,0.001336,0.130247,0.000049
OPTIMAL,RPSD,ENTRY,32,1,280,0.000000,0,0.000183,0.001027,0.127036,0.000047
OPTIMAL,RPSD,ENTRY,32,1,280,0.000000,0,0.000215,0.001304,0.133556,0.000049
OPTIMAL,RPSD,ENTRY,32,1,354,0.000000,0,0.000204,0.001634,0.161291,0.000051
OPTIMAL,RPSD,ENTRY,32,1,354,0.000000,0,0.000170,0.001590,0.160576,0.000051
OPTIMAL,RPSD,ENTRY,32,1,354,0.000000,0,0.000212,0.001605,0.172262,0.000051
OPTIMAL,RPSD,ENTRY,32,1,354,0.000000,0,0.000185,0.001149,0.152362,0.000050
OPTIMAL,RPSD,ENTRY,32,1,258,0.000000,0,0.000221,0.001215,0.110240,0.000048
OPTIMAL,RPSD,ENTRY,32,1,258,0.000000,0,0.000168,0.000907,0.111013,0.000049
OPTIMAL,RPSD,ENTRY,32,1,354,0.000000,0,0.000226,0.001092,0.164028,0.000050
OPTIMAL,RPSD,ENTRY,32,1,354,0.000000,0,0.000194,0.001094,0.153182,0.000051
OPTIMAL,RPSD,ENTRY,32,1,354,0.000000,0,0.000175,0.001293,0.150797,0.000050
OPTIMAL,RPSD,ENTRY,32,1,354,0.000000,0,0.000190,0.001267,0.165500,0.000050
OPTIMAL,RPSD,ENTRY,32,1,354,0.000000,0,0.000163,0.001350,0.217534,0.000050
OPTIMAL,RPSD,ENTRY,32,1,258,0.000000,0,0.000205,0.000897,0.107770,0.000051
OPTIMAL,RPSD,ENTRY,32,1,354,0.000000,0,0.000203,0.001279,0.276660,0.000049
OPTIMAL,RPSD,ENTRY,32,1,258,0.000000,0,0.000201,0.000950,0.101325,0.000050
OPTIMAL,RPSD,ENTRY,32,1,258,0.000000,0,0.000192,0.000899,0.102773,0.000051
OPTIMAL,RPSD,ENTRY,32,1,258,0.000000,0,0.000205,0.000953,0.162249,0.000051
OPTIMAL,RPSD,ENTRY,32,1,258,0.000000,0,0.000206,0.000870,0.160828,0.000051
